Date,Transaction_ID,Session_primary_channel_group,Campaign_ID,Campaign,Shipping_tier,Page_title,Key_events,Shopify_Order_ID
2024-02-29,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Bullpadel Skirt Lacre WPT Woman - Vigore Ash – Racket Central,0.350874,
2024-02-29,(not set),Email,(not set),(organic),(not set),Bullpadel Padel Racket Hack 03 24 – Racket Central,0.344036,
2024-02-29,(not set),Email,01HJP5R0A74ECR4X43975V0NPC,Newsletter Año Nuevo 29.12,(not set),Gift Card – Racket Central,0.269274,
2024-02-29,(not set),Email,(not set),(referral),(not set),Gift Card – Racket Central,0.115072,
2024-02-29,(not set),Email,(not set),(organic),(not set),Engage Pickleball Paddle Pursuit EX 6.0 Graphite - Arctic White – Racket Central,0.000662,
2024-02-29,(not set),Email,01HQ15MER8QGXC66VN6J1HVM26,Presidents Day,(not set),Gift Card – Racket Central,0.0,
2024-02-29,(not set),Unassigned,(not set),Search-GEN-Pickleball,(not set),CRBN 3X Power Series Hybrid Pickleball Paddle – Racket Central,0.0,
2024-02-28,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Checkout - Racket Central,10.382314,
2024-02-28,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Penn 26 Indoor Pickleball Balls - 3 Pack – Racket Central,5.0,
2024-02-28,(not set),Email,01HQNCXQHH1NCR2ZH070SY5GGR,Presidents Day EXTENDIMOS,(not set),Diadem Premier Power Outdoor Pickleballs 3 Pack – Racket Central,3.996796,
2024-02-28,(not set),Paid Search,20590442612,Search-GEN-Pickleball,(not set),Checkout - Racket Central,3.0,
2024-02-28,(not set),Cross-network,20593400060,Search-GEN-Padel,(not set),Checkout - Racket Central,2.617686,
2024-02-28,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Joola Pickleball Paddle Ben Johns Perseus CFS – Racket Central,2.371264,
2024-02-28,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Dunlop Pro Padel Balls 2023 - 3 Ball Can – Racket Central,2.0,
2024-02-28,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Gamma Sports Pickleball Paddle Obsidian – Racket Central,2.0,
2024-02-28,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),K-Swiss Pickleball Shoes Express Light Pickleball - Men – Racket Central,2.0,
2024-02-28,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Nox Padel Bag Thermo Pro Series – Racket Central,2.0,
2024-02-28,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Royal Padel Beach Tennis Racket Super Evo Art – Racket Central,2.0,
2024-02-28,(not set),Direct,(not set),(direct),(not set),"Adidas - Padel – Tagged ""Padel"" – Racket Central",2.0,
2024-02-28,(not set),Direct,(not set),(direct),(not set),RS Sports Pro Padel Bag – Racket Central,2.0,
2024-02-28,(not set),Organic Search,(not set),(organic),(not set),RS Sports Padel Racket Pro Edition Simon Vasquez – Racket Central,2.0,
2024-02-28,(not set),Paid Search,20590442612,Search-GEN-Pickleball,(not set),CRBN 3X Power Series Hybrid Pickleball Paddle – Racket Central,2.0,
2024-02-28,(not set),Cross-network,(not set),"Welcome Series, DISCOUNT POP UP",(not set),Diadem Pickleball Paddle PB Vice - Blue – Racket Central,1.759882,
2024-02-28,(not set),Cross-network,(not set),(organic),(not set),Joola Pickleball Paddle Ben Johns Perseus CFS – Racket Central,1.628736,
2024-02-28,(not set),Organic Social,(not set),(not set),(not set),K-Swiss Padel Shoes Speedtrac Padel - Women – Racket Central,1.0,
2024-02-28,5748365426965,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5748365426965
2024-02-28,5749369241877,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5749369241877
2024-02-28,(not set),Unassigned,(not set),(organic),(not set),"CRBN - Pickleball – Tagged ""Pickleball"" – Racket Central",0.999464,
2024-02-28,5749308883221,Cross-network,(not set),"Welcome Series, DISCOUNT POP UP",(not set),Thank you for your purchase! - Racket Central - Checkout,0.573039,gid://shopify/Order/5749308883221
2024-02-28,(not set),Cross-network,20593400060,Search-GEN-Padel,(not set),Dunlop Padel Racket Aero Star Pro 2023 - Black & Gold – Racket Central,0.541626,
2024-02-28,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Diadem Shirt Dry Core Diadem Pickleball Front Logo – Racket Central,0.371264,
2024-02-28,(not set),Cross-network,(not set),Email pickleball,(not set),Volair Pickleball Paddle Mach 1 - BUY ONE GET ONE FREE – Racket Central,0.004052,
2024-02-28,(not set),Unassigned,(not set),Search-GEN-Pickleball,(not set),"CRBN - Pickleball – Tagged ""Pickleball"" – Racket Central",0.000536,
2024-02-28,(not set),Cross-network,(not set),(referral),(not set),Volair Pickleball Paddle Mach 1 - BUY ONE GET ONE FREE – Racket Central,0.000264,
2024-02-28,(not set),Email,01HQ15MER8QGXC66VN6J1HVM26,Presidents Day,(not set),Diadem Premier Power Outdoor Pickleballs 3 Pack – Racket Central,0.0,
2024-02-28,5749115683093,Cross-network,20571947176,Search-BRD-Racket-Central,(not set),Thank you for your purchase! - Racket Central - Checkout,0.0,gid://shopify/Order/5749115683093
2024-02-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Head Pickleball Shoes Revolt Pro 4.0 Men - Black & Red – Racket Central,6.0,
2024-02-27,(not set),Paid Search,20590442612,Search-GEN-Pickleball,(not set),Checkout - Racket Central,6.0,
2024-02-27,(not set),Direct,(not set),Pmax-All-Products,(not set),Volair Pickleball Paddle Mach 1 - BUY ONE GET ONE FREE – Racket Central,5.0,
2024-02-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Holbrook Pickleball Paddle Mav Pro E (Elongated) - 16mm – Racket Central,4.0,
2024-02-27,(not set),Direct,(not set),(direct),(not set),Checkout - Racket Central,3.0,
2024-02-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Adidas Padel Racket Metalbone Control 3.2 - Black & Blue – Racket Central,2.870718,
2024-02-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),CRBN Pickleball Paddle Eraser™ – Racket Central,2.0,
2024-02-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Diadem Pickleball Paddle PB Vice - Blue – Racket Central,2.0,
2024-02-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Dunlop Pro Padel Balls 2023 - 3 Ball Can – Racket Central,2.0,
2024-02-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Engage Pickleball Paddle Pursuit Pro MX - Carbon Fiber - Elongated – Racket Central,2.0,
2024-02-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Engage Pickleball Pickleball Paddle Pursuit MX Graphite Arctic White - – Racket Central,2.0,
2024-02-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Gamma Sports Pickleball PureTac Overgrip - 3 Units – Racket Central,2.0,
2024-02-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),K-Swiss Pickleball Shoes Express Light Pickleball - Women – Racket Central,2.0,
2024-02-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Volair Pickleball Paddle Mach 1 - BUY ONE GET ONE FREE – Racket Central,2.0,
2024-02-27,(not set),Direct,(not set),(direct),(not set),"Gearbox Pickleball Paddle Pro Power Elongated - 8.0oz 4"" Grip - Gold – Racket Central",2.0,
2024-02-27,(not set),Direct,(not set),(direct),(not set),Slazenger Padel Sabatini Shorts II - Panther Black – Racket Central,2.0,
2024-02-27,(not set),Direct,(not set),Pmax-All-Products,(not set),Diadem Pickleball Paddle PB Icon V2 - Standard – Racket Central,2.0,
2024-02-27,(not set),Organic Search,(not set),(organic),(not set),Head Padel Racket Radical Elite 2024 – Racket Central,2.0,
2024-02-27,(not set),Paid Search,20571947176,Search-BRD-Racket-Central,(not set),CRBN 3X Power Series Hybrid Pickleball Paddle – Racket Central,2.0,
2024-02-27,(not set),Paid Search,20590442612,Search-GEN-Pickleball,(not set),"CRBN - Pickleball – Tagged ""Pickleball"" – Racket Central",2.0,
2024-02-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Nox Padel Racket ML10 Pro Cup Luxury Series – Racket Central,1.975816,
2024-02-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),"Head Pickleball Paddle Radical Tour RAW EX 2024 - 4 1/8"" Grip – Racket Central",1.720718,
2024-02-27,(not set),Cross-network,(not set),(organic),(not set),RS Sports Padel Racket Cobra Apex Women's Edition – Racket Central,1.637834,
2024-02-27,(not set),Direct,(not set),Search-GEN-Pickleball,(not set),Volair Pickleball Paddle Mach 1 - BUY ONE GET ONE FREE – Racket Central,1.0,
2024-02-27,(not set),Email,(not set),(organic),(not set),Adidas Padel Racket Metalbone 3.3 - Ale Galán - Black & Red – Racket Central,1.0,
2024-02-27,(not set),Email,01HQNCXQHH1NCR2ZH070SY5GGR,Presidents Day EXTENDIMOS,(not set),Checkout - Racket Central,1.0,
2024-02-27,(not set),Paid Search,20590442612,Search-GEN-Pickleball,(not set),Joola - Pickleball – Racket Central,1.0,
2024-02-27,(not set),Unassigned,(not set),Search-GEN-Pickleball,(not set),Checkout - Racket Central,1.0,
2024-02-27,5747485606165,Paid Search,20590442612,Search-GEN-Pickleball,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5747485606165
2024-02-27,5747494453525,Paid Search,20571947176,Search-BRD-Racket-Central,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5747494453525
2024-02-27,5747504906517,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5747504906517
2024-02-27,5747541278997,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5747541278997
2024-02-27,5747801456917,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5747801456917
2024-02-27,5748013498645,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5748013498645
2024-02-27,5748102660373,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5748102660373
2024-02-27,5748118520085,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5748118520085
2024-02-27,5748242645269,Paid Search,20571947176,Search-BRD-Racket-Central,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5748242645269
2024-02-27,5748162986261,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,0.702011,gid://shopify/Order/5748162986261
2024-02-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),RS Sports Padel Racket Cobra Apex Women's Edition – Racket Central,0.362166,
2024-02-27,(not set),Cross-network,20571947176,Search-BRD-Racket-Central,(not set),"Head Pickleball Paddle Radical Tour RAW EX 2024 - 4 1/8"" Grip – Racket Central",0.279282,
2024-02-27,(not set),Cross-network,20593400060,Search-GEN-Padel,(not set),Nox Padel Racket ML10 Pro Cup Luxury Series – Racket Central,0.024184,
2024-02-27,(not set),Cross-network,(not set),(referral),(not set),Checkout - Racket Central,0.0,
2024-02-27,(not set),Cross-network,(not set),(referral),(not set),Dunlop Pro Padel Balls 2023 - 3 Ball Can – Racket Central,0.0,
2024-02-27,(not set),Email,Ukmi2A,Browse Abandoned: Email 2,(not set),Adidas Padel Racket Metalbone 3.2 - Black & Red – Racket Central,0.0,
2024-02-27,5748242645269,Paid Search,20590442612,Search-GEN-Pickleball,(not set),Thank you for your purchase! - Racket Central - Checkout,0.0,gid://shopify/Order/5748242645269
2024-02-26,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Checkout - Racket Central,11.0,
2024-02-26,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Holbrook Pickleball Paddle Mav Pro E (Elongated) - 16mm – Racket Central,6.0,
2024-02-26,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Diadem Pickleball Paddle Cover – Racket Central,2.0,
2024-02-26,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Franklin Sports X-40 Performance Outdoor Pickleball Balls - 3 Pack - Y – Racket Central,2.0,
2024-02-26,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Gearbox Pickleball Paddle CX14H - 8.0oz - Standard Grip - Red – Racket Central,2.0,
2024-02-26,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),"Gearbox Pickleball Paddle Pro Power Integra - 8.0oz 4"" Grip - Silver – Racket Central",2.0,
2024-02-26,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Volair Pickleball Paddle Mach 1 - BUY ONE GET ONE FREE – Racket Central,2.0,
2024-02-26,(not set),Direct,(not set),(direct),(not set),(1) Adidas Padel Racket Metalbone 3.3 - Ale Galán - Black & Red – Racket Central,2.0,
2024-02-26,(not set),Direct,(not set),(direct),(not set),Slazenger Padel Globo Wristband - 2 Pack – Racket Central,2.0,
2024-02-26,(not set),Direct,(not set),Pmax-All-Products,(not set),Dunlop Pro Padel Balls 2023 - 3 Ball Can – Racket Central,2.0,
2024-02-26,(not set),Direct,(not set),Pmax-All-Products,(not set),Head Padel Pro Balls - 3 Ball Can – Racket Central,2.0,
2024-02-26,(not set),Organic Search,(not set),(organic),(not set),"Nox - Padel – Tagged ""Padel"" – Racket Central",2.0,
2024-02-26,(not set),Paid Shopping,20583085609,20573282154+12232468899682796429,(not set),Bullpadel Padel Racket Vertex 04 Comfort 24 – Racket Central,2.0,
2024-02-26,(not set),Email,01HQ397T5VSE9Y88AJKPCCXYCN,Carrito Abandonado + descuento,(not set),Paddletek Pickleball Paddle Bantam ALW-C 12.7 - Standard Grip – Racket Central,1.999794,
2024-02-26,(not set),Email,Td8ZnC,"Welcome Series, DISCOUNT POP UP",(not set),Bullpadel Padel Racket Vertex 04 Comfort 24 – Racket Central,1.771434,
2024-02-26,(not set),Cross-network,(not set),(organic),(not set),Gamma Sports Pickleball Paddle Obsidian – Racket Central,1.638198,
2024-02-26,(not set),Cross-network,(not set),(organic),(not set),Holbrook Pickleball Paddle Hybrid – Racket Central,1.638198,
2024-02-26,(not set),Direct,(not set),(organic),(not set),Diadem Pickleball Paddle Diadem Rush – Racket Central,1.638198,
2024-02-26,(not set),Paid Search,(not set),(organic),(not set),Nox Padel Racket Equation Lady WPT Edition 2023 – Racket Central,1.637834,
2024-02-26,(not set),Paid Search,(not set),(organic),(not set),Checkout - Racket Central,1.373638,
2024-02-26,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),"Search: 5 results found for ""Gearbox pro power"" – Racket Central",1.0,
2024-02-26,(not set),Email,01HQ397T5VSE9Y88AJKPCCXYCN,Carrito Abandonado + descuento,(not set),Checkout - Racket Central,1.0,
2024-02-26,5741287473429,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5741287473429
2024-02-26,5747147473173,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5747147473173
2024-02-26,5747170115861,Direct,(not set),Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5747170115861
